id,texto,author_id,sentimento,sentimentoNLTK
"1,63920184571659E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63920089176411E+018","RT @Enganadosofc: Grupo VIP, novinho gozando🤤😋
@AdoradorPaus @adultfortal @RTNovinh0s @BoysOficialBH @brotheragemrt @choquei_nuds @criaseba…",,pos,pos
"1,63920057300102E+018",As vezes tô andando por recife e vou passando por lugares que eu e ele já passou e automaticamente abro aquele sorrisinho no rosto por lembrar de cada momento juntos e acredito que vai ser assim pra vida toda porque não tem como amar tanto alguém duas vezes na vida,,pos,neg
"1,63920054612382E+018",Hoje preciso ir a Recife e já tô cansado só de pensar na viagem. Ir hoje e voltar hoje mesmo. 😫,,pos,neu
"1,63920013301434E+018","RT @Enganadosofc: Grupo VIP, novinho gozando🤤😋
@AdoradorPaus @adultfortal @RTNovinh0s @BoysOficialBH @brotheragemrt @choquei_nuds @criaseba…",,pos,pos
"1,63919966788274E+018","Resumo preciso:
- Maceió é a melhor capital do nordeste com folga;
- Olinda é aconchegante;
- Recife é perigoso;
- Maceió é barato para viver;
- Maragogi é hypado demais;
- Use protetor solar;",,neu,neu
"1,63919963092673E+018","RT @nlida64065669: Militantes que acompanham a chegada do Lula no Geraldão, no Recife, denunciaram roubos no evento. Com toda certeza foi p…",,neg,neg
"1,63919913244651E+018","RT @nlida64065669: Militantes que acompanham a chegada do Lula no Geraldão, no Recife, denunciaram roubos no evento. Com toda certeza foi p…",,neg,neg
"1,63919910776705E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919903517203E+018",RT @Zanfa: Fui a Recife e lembrei de você https://t.co/hscbySVUit,,neu,neu
"1,63919896304259E+018",@reportertarso Tinha uma faculdade aqui em Recife que dava curso pra técnico de futebol. Um aluno mediano dessa turma seria melhor que Felipe Conceição.,,neg,neu
"1,63919872625725E+018",@senadorhumberto @LulaOficial @teresaleitao_ O ladrão chegou ao recife,,neg,neu
"1,63919865379674E+018","RT @danyloMontyneg2: 📸 | Anitta já está pronta para o show em Recife. 
O look (N É FANTASIA) é um artesanato feito por indígenas do povo Gu…",,neu,neu
"1,63919859390182E+018",te procurei em todos os rostos que cruzaram cmg em recife.,,neu,neu
"1,63919834162308E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919784117953E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919773336075E+018",@luiziinhu @IslaEduarda_ Isto é recife em estado puro!,,neu,neu
"1,63919742384627E+018","RT @CarlaFe90407378: Torcida do Fortaleza calando a torcida do Sport Recife na final da copa do Nordeste 2022

Arena Pernambuco 

Torcida v…",,pos,neu
"1,63919726598524E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919715706758E+018","RT @CarlaFe90407378: Torcida do Fortaleza calando a torcida do Sport Recife na final da copa do Nordeste 2022

Arena Pernambuco 

Torcida v…",,pos,neu
"1,63919700236084E+018","ASSISTENTE DE VENDAS - RECIFE / PE - https://t.co/ymlFTq8nZi
#empregos #empregospernambuco",,neu,neu
"1,63919693591885E+018","🇧🇷 - A Copa Viareggio, um dos principais torneios de base da Itália, tem o Sport Recife como participante. Após perder na estreia para o Ladegbuwa, da Nigéria, o Leão derrotou o Rappresentativa Serie D e segue vivo no torneio. Os brasileiros encaram a Imolese na rodada final. https://t.co/vRzkiQAmaW",,neu,neg
"1,63919660133923E+018","ANALISTA DE RH - RECIFE / PE - https://t.co/UHWOhdFoiV
#empregos #empregospernambuco",,neu,neu
"1,63919641411371E+018","RT @BregaBregoso: Só quem pode falar mal de Recife é quem é de Recife, de resto… 🤫🤐",,neg,neu
"1,63919640653034E+018",@praaaaatis @MussumAlive é em recife?,,neu,neu
"1,6391962049104E+018","RT @nlida64065669: Militantes que acompanham a chegada do Lula no Geraldão, no Recife, denunciaram roubos no evento. Com toda certeza foi p…",,neg,neg
"1,6391961117799E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919554086819E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919485483079E+018","@diariodeumamiss É papo furado não kkkk da pra perceber a diferença quando você usa o produto certo, uma pena ser tudo tão caro 🥴 comecei a gostar e ficar animada pra comprar os produtos depois que segui peledeporcelana e belezacommari (essa é de Recife)",,pos,neu
"1,63919475345875E+018","RT @henryxxt19: O biscoito do Domingo 🍪
@NudesUB 
@recife_garoto https://t.co/tYmV4xFw3h",,pos,neu
"1,63919458858064E+018","RT @wemerso74694589: Gerando conteúdo para o meu mais novo evento que ocorrerá dia 15 de Abril ✨aqui em Recife. (The Time) 🔥😎

Em breve sol…",,pos,neu
"1,63919393017972E+018","RT @secomvc: O presidente @LulaOficial falou ao público no ginásio Geraldão, lotado, em Recife, no relançamento do PAA: “Quem nunca passou…",,pos,neg
"1,63919373713264E+018","RT @BregaBregoso: Só quem pode falar mal de Recife é quem é de Recife, de resto… 🤫🤐",,neg,neu
"1,63919365819176E+018",RT @VlogdoLisboa: Evento com Lula no Recife é marcado por vaias de servidores da Saúde https://t.co/LTMvpcOQVL,,neu,neg
"1,63919360725209E+018",RT @Zanfa: Fui a Recife e lembrei de você https://t.co/hscbySVUit,,neu,neu
"1,63919346955293E+018","@GayerGus Só não vou pq miro em Recife,gostaria muito de ver o nisso presidente!",,pos,neu
"1,63919309723714E+018","Ela está  pensando que está  no Recife,  cidade do namorado nordestino que ela arrumou...espero que os paulistanos sejam mais criteriosos na escolha e não  elejam essa doidinha. Aqui em Recife o namorado dela fala muito e faz pouco https://t.co/Dn0Sn58kcJ",,pos,neg
"1,63919236834699E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919221532591E+018","OPORTUNIDADE.
Abertas inscrições para seleção simplificada da Prefeitura do Recife com 202 vagas.
https://t.co/Tx187g14m5 https://t.co/LooWwmjuBk",,neu,neu
"1,63919204039827E+018","RT @nlida64065669: Militantes que acompanham a chegada do Lula no Geraldão, no Recife, denunciaram roubos no evento. Com toda certeza foi p…",,neg,neg
"1,63919196299264E+018","Mais de160 VAGAS PARA NOVO HOSPITAL DE GRANDE PORTE EM RECIFE - https://t.co/6PgowYRtjo
#empregos #empregospernambuco https://t.co/NRhR9DyDSQ",,neu,neu
"1,63919169297158E+018","RT @nlida64065669: Militantes que acompanham a chegada do Lula no Geraldão, no Recife, denunciaram roubos no evento. Com toda certeza foi p…",,neg,neg
"1,63919151712539E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63919123882913E+018","RT @nlida64065669: Militantes que acompanham a chegada do Lula no Geraldão, no Recife, denunciaram roubos no evento. Com toda certeza foi p…",,neg,neg
"1,63919072467893E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,pos,neu
"1,63919020612017E+018",@IniciativaABC Pessoal de Recife em sua maioria se acha a última coca cola do deserto e no futebol não é diferente.,,neg,neg
"1,63918976756786E+018",RT @wagner__oliver: Ela é a queridinha do Centro do Recife. A pizza da Padaria Imperatriz é sinônimo de tanta coisa boa. Só quem já come de…,,pos,neu
"1,63918970664981E+018","@RafaelFontana Sou Edjane e sou pernambucana.
Como você explica no vídeo, realmente não é em Recife, mas, eu e mais um montão de gente não tem coragem de nadar na praia de Boa Viagem, porque ataques a quem não respeita as placas de aviso da presença de tubarões é recorrente.",,neu,neg
"1,6391896390335E+018","Bom dia!
https://t.co/twvdUvgPgh https://t.co/TMkjYkOVBY",,pos,neu
"1,63918954053883E+018","COZINHEIRO - RECIFE / PE - https://t.co/RIuD1cKc8I
#empregos #empregospernambuco https://t.co/BJxnZ1Q8K4",,neu,neu
"1,63918933376367E+018","RT @julierme_moura: Esse país é um lugar interessante, a ponto da Polícia fechar ONG de acolhimento de menores, na Região Metropolitana do…",,neg,neu
"1,63918905507748E+018","Assistente Administrativo - RECIFE / PE - https://t.co/6SqOn0zbNW
#empregos #empregospernambuco https://t.co/gJon2hHl19",,neu,neu
"1,63918899227601E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,pos,neu
"1,63918867554753E+018","Estágio Técnico em Enfermagem - RECIFE / PE - https://t.co/XjLQWcuPvC
#empregos #empregospernambuco",,neu,neu
"1,63918799432543E+018","EMPREENDEDORISMO.
Recife se consolida como a capital mais rápida para se abrir um negócio no Brasil.
https://t.co/Tx187g1CbD https://t.co/kC2Qy9eQkb",,pos,neg
"1,63918729803294E+018",RT @wagner__oliver: Ela é a queridinha do Centro do Recife. A pizza da Padaria Imperatriz é sinônimo de tanta coisa boa. Só quem já come de…,,pos,neu
"1,63918712913263E+018",O que eu queria que acontecesse em dias de greve aqui em Recife https://t.co/abt1lWgW0K,,neu,neu
"1,6391870810409E+018",@IslaEduarda_ É.... Recife sendo Recife,,neu,neu
"1,63918703247061E+018",RT @nisia_trindade: Lançamos com o presidente @LulaOficial ontem (22) a Estratégia Nacional de Controle e Eliminação do #CâncerCervical. Va…,,pos,neu
"1,63918625107177E+018","RT @secomvc: O presidente @LulaOficial falou ao público no ginásio Geraldão, lotado, em Recife, no relançamento do PAA: “Quem nunca passou…",,neu,neg
"1,63918542795666E+018",RT @SofiaG4brielly: Atenção Recife de 02/04 a 05/04  💦 https://t.co/zLhfth3B6U,,pos,neu
"1,63918516624466E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63918496428055E+018",RT @CNNBrasil: Evento com Lula no Recife é marcado por vaias de servidores da Saúde https://t.co/UMknguqZs2,,neu,neg
"1,63918495135352E+018","RT @BregaBregoso: Só quem pode falar mal de Recife é quem é de Recife, de resto… 🤫🤐",,pos,neu
"1,63918478462983E+018","RT @julierme_moura: Esse país é um lugar interessante, a ponto da Polícia fechar ONG de acolhimento de menores, na Região Metropolitana do…",,neg,neu
"1,63918469810582E+018",RT @wagner__oliver: Ela é a queridinha do Centro do Recife. A pizza da Padaria Imperatriz é sinônimo de tanta coisa boa. Só quem já come de…,,pos,neu
"1,6391845124322E+018",@aczillitwt amo o recife🙏👏,,pos,neu
"1,63918398575361E+018","RT @wdiaspi: Estamos no Recife (PE), acompanhando o relançamento do Programa de Aquisição de Alimentos, que terá como prioridade o fomento…",,neu,neg
"1,63918366894507E+018","@kiev1234 @MiyukiWelch @gadotwav @brunoferreiraeu @RenzoGracieBJJ https://t.co/BMhLNeiU1d
Discursos como o seu e as mentiras ditas pelo canalha ali encima, só reforçam a violência contra mulheres trans e travestis que infelizmente nesse país são as que mais morrem por crime de ódio e homofobia, creio que terá um dia de justiça divina pra vcs!",,neg,neg
"1,6391835810828E+018",@denis_karlos @CoupleX_PE @pegacao_recife @bvgpegacao_rec @BiAtv37024824 @Garotos_PE @garotosrecif @NudeUnibra @NudesUB Alivia esse tesão no meu cuzinho,,pos,neg
"1,63918316252051E+018",Se um dia critiquei rolê de recife retiro totalmente as críticas. Sp até agora não tá entregando o que prometeu,,neg,neu
"1,63918309577665E+018","em um dia de sol, recife acordou
com a mesma fedentina do dia anterior",,neg,neu
"1,63918271993781E+018","RT @BregaBregoso: Só quem pode falar mal de Recife é quem é de Recife, de resto… 🤫🤐",,pos,neu
"1,63918164179182E+018","RT @secomvc: O presidente @LulaOficial falou ao público no ginásio Geraldão, lotado, em Recife, no relançamento do PAA: “Quem nunca passou…",,neu,neg
"1,63918128342203E+018","RT @julierme_moura: Esse país é um lugar interessante, a ponto da Polícia fechar ONG de acolhimento de menores, na Região Metropolitana do…",,neg,neu
"1,63918116681624E+018","RT @CarlaFe90407378: Torcida do Fortaleza calando a torcida do Sport Recife na final da copa do Nordeste 2022

Arena Pernambuco 

Torcida v…",,pos,neu
"1,63918113584551E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63918113314431E+018","RT @cacabylima: Via GNews: ""Polícia fecha ONG de acolhimento de menores, na Região Metropolitana do Recife (PE). Investigação aponta que  o…",,neg,neu
"1,63919395074864E+018","@idudo_ (aaaa tambem, qual teu turno?)

link do projeto pedagogico, onde tem a grade: https://t.co/7cKZOEb1L4",,neu,neu
"1,63918617023915E+018",Eu assim de manhã indo pra ufpe escutando esse hit no meu fone https://t.co/e82jajXnOw,,neu,neg
"1,63916441235005E+018",RT @mamadorrecife35: @catufpe2 @Bau_rec QUERO MAMAR OS NOVINHO NA UFPE... OLHA O QUE EU FAÇO COM PIKA https://t.co/qKQULYkJzO,,pos,neu
"1,63914051644412E+018",RT @arquivozipado: Hoje a UFPE acabou comigo,,neg,neu
"1,63912506855407E+018","@deschampssss maior sonho da vida agr é said da ufpe formada antes dos 30😍😍😍

faz vlog td dia!!!!",,pos,neu
"1,63912438979806E+018","@notmrna daq a pouco sou eu com 30 anos na ufpe 😍😍

vou gravar tudo!! (mentira)",,pos,neu
"1,63912382327762E+018","@deschampssss verdade, mas pense ufpe só tem velho ainda tentando se graduar 🤣🤣🤣

qnd começar suas aulas vc vai ser a tiktoker da ufpe",,pos,neu
"1,63912330137609E+018",@notmrna tens um ponto mas porra aparece de TODAS as faculdades menos ufpe,,neg,neu
"1,63912246088792E+018",@deschampssss é pq a geração tiktok vai entrar agr na ufpe,,pos,neu
"1,63912228064197E+018","percebi q n tem tiktoker na ufpe n pq porra n aparece um video se quer da ufpe na minha fy 
e os q tem sao nhe",,pos,neu
"1,63910587311627E+018",minha sala querendo tirar a doidinha pobi da doidinha a doidinha apenas da ufpe ✨ bichinha da doidinha,,pos,neu
"1,63909384611706E+018","[23/3 23:20] Ufpe: Acho que não é tudo bem, porque.... ........ .... (corte)
[23/3 23:27] Renata: show

👍👍👍👍👍👍 hj n faro",,pos,neu
"1,63908809551656E+018",Uma vaga na UFPE https://t.co/rXh2kEuEAi,,neu,neu
"1,63908794507529E+018",indo dormir ignorando que tenho que ser desvinculada da ufpe enviar documento pra a ufs me despedir dos meus amigos me despedir do meu pai e ir embora .,,neu,neu
"1,63908436478393E+018",@vitoronha KKKKKKKKKKKKKKKK amiga qnd tu me mandou a msg eu fiquei tão triste pensando em tu chegando na ufpe achando que ia me encontrar,,pos,neu
"1,63908201775625E+018",A ufpe mata um de ansiedade,,neg,neu
"1,63907850601643E+018","@helberrrr Por nada, amg. Tem curso de discursivas da Fuvest, uerj, ufpe, ufpr com aula em cima das questões. Se isso te servir, tem lá no FERRETTO.",,pos,neg
"1,63907848723022E+018",@gabelzap Vou adquirir o complexo da ufpe tbm primo tem muito comédia andando por lá,,pos,neu
"1,63907307867094E+018","Voltar da UFPE a 110km/h sofrendo escutando as novas da Miley tá sendo o meu novo vício…
Todo dia algumas lágrimas ficam pelo caminho.",,neg,neu
"1,63906869840828E+018","RT @clalevy_: a ideia, que já tinha surgido entre entregadores, também estava sendo pensada por pesquisadores. Paula Freitas, da UNICAMP, t…",,neu,neu
"1,63906681132407E+018","RT @SidLopesLima: CONIC (Congresso de Iniciação Científica) está ocorrendo no Centro de Convenções da UFPE. Hoje, foram meus orientados Lio…",,neu,neg
"1,63906243837608E+018","CONIC (Congresso de Iniciação Científica) está ocorrendo no Centro de Convenções da UFPE. Hoje, foram meus orientados Liosvaldo Santiago e Igor Pinheiro que apresentaram um antivírus para Internet das Coisas bio-inspirando; um sistema imunológico artificial. https://t.co/ryHlIttAPU",,neu,neg
"1,63906190327936E+018",Véi eu só vou vir pra ufpe agora com um repelente pqp época de chuva vc é carregado pelos mosquitos,,neg,neu
"1,63906064496711E+018",eu esse ano entrando mais cedo na ufpe https://t.co/3d08qWPwc8,,neu,neu
"1,6390601368105E+018",meu deus viciada 24/7 em twitter ufpe me da a vaga p eu ter o q fazer,,neg,neu
"1,63905988358348E+018",lívia comentando sobre como eh a ufpe de noite desde a concha acustica ao cfch e ela fala como se tivesse falando de uma assombraçao a propria contadora do luz acesa,,neg,neu
"1,63905891473711E+018",mae eu tenho medo da area 2 da ufpe,,neg,neu
"1,63905858227578E+018","Comi um pastel com frango estragado lá na frente do ccs e agora tô passando males, com enjoo e gastrite. N como mais nunca ali na ufpe",,neg,neu
"1,63905673988554E+018",alguém sabe quando vão começar as aulas de licenciatura a química na UFPE??,,neu,neu
"1,63905541402838E+018",vou correr meu deus queria sair eu nao aguento mais ficar em casa desempregada sem facul pq tem q esperar a puta da ufpe meu deus eu vou enlouquecer,,neg,neu
"1,63905510071796E+018","Tive o desgosto de ver minha amiga aqui,desolada, após trabalhar que nem condenada pra pagar a formatura da filha em medicina na UFPE de Caruaru  e saber que a empresa contratada faliu. Minha gente, que tristeza! A gente vendo o sonho dela ir por água abaixo junto+",,neg,neu
"1,63905124754092E+018","@aryzinh4 onde um eu acredito que eu realmente amaria trabalhar pq já é algo que faz parte de mim e outro que me daria um grande leque de oportunidades pra o que eu quisesse fazer, ai to tipo 🤯 enfim, mas a certeza de que eu quero fazer o ENEM esse ano só cresce pra eu tentar uma upe/ufpe",,neg,neu
"1,63905082800567E+018","@vittspaz achei meio besta quando vi de novo, já mais velho. achei meio besta. eu tava na UFPE, cheio de coisa pra fazer. 

eu tinha certeza que a menina do filme não queria trocar de lugar cmg.",,neu,neu
"1,6390506406629E+018",Mais um dia que a UFPE é responsável pela minha ansiedade,,neg,neu
"1,63904772933784E+018",Hoje a UFPE acabou comigo,,neg,neu
"1,63904429803225E+018","Algum boy da UFPE p eu mamar?

#Femboy
#sexting
#PINTOAWARD
#PINTOAWARDS
#PINTOSAWARDS
#PINTOSAWARD
#RABASAWARD
#RABASAWARDS
#BUNDASAWARDS
#afeminado
#chubby
#TROCONUDS
#TROCONUDSAWARD
#passivo
#XOTAWARDS 
#PEITOSAWARDS
#gay
#fetiche",,pos,neu
"1,6390428576034E+018",Muito mal divulgada essa eleição pra reitor na UFPE e a gente já tá tipo em campanha eleitoral,,neg,neu
"1,6390420768589E+018",não vi os besties hoje na ufpe,,neg,neu
"1,63903422145178E+018",Eu tô destruída de cansada. Eu não odiaria tanto ir pra ufpe se tivesse um carro,,neg,neu
"1,63903368557062E+018","Ei, gente! 3 professores da UFPE que trabalham com MOFs. E se...",,neu,neu
"1,63902973435601E+018","Multiartista Gringo Cardia realiza palestra na UFPE no dia 3 de abril. O evento é voltado para estudantes das áreas de Design, Artes Visuais, Arquitetura e Museologia. + https://t.co/1QTlzYCHuM https://t.co/N8d6E4VyFv",,neu,neg
"1,63902666909589E+018","@sulfuricghost oii, tudo bem? na época eu só precisei mandar por email um documento declarando a desistência do curso e a identidade, mas eu creio que atualmente só dê pra fazer isso presencialmente. tenta mandar um email pra ufpe pra pedir informações!",,neu,neu
"1,63902435052641E+018","RT @r4lphgirl: bora ufpe, agilize ai, esperar até o dia 6 é lasca 😭😭😭😭😭",,neg,neu
"1,63902432182914E+018",UFPE pq você tem padrões exclusivos sabe pra que por que QUAL A NECESSIDADE,,neg,neu
"1,63902279128541E+018",odeio os designers da ufpe,,neg,neu
"1,63902001975643E+018",@benerhys @coupsviado to participando de um projeto própria ufpe de monitoria,,neu,neu
"1,63901697985503E+018",#ufpe sem #internet ?  Já há 20 min,,neg,neu
"1,63901571706753E+018","A Universidade Federal de Pernambuco (UFPE) publicou uma chamada pública para escolha de membros para compor o Conselho Curador do Cinema da UFPE. As inscrições, que já estão abertas, se encerram no dia 14 de abril. + https://t.co/7LEMHF0FKM  ou https://t.co/rKi7EZRf54 https://t.co/mzyJxl09hL",,neu,neg
"1,63901458209741E+018","Cling oferta curso presencial de mandarim. O curso de idiomas é de nível iniciante e será ministrado de forma presencial aos sábados, das 14h15 às 16h, no Memorial de Medicina e da Cultura da UFPE, no Derby. Saiba + https://t.co/4x1cQs2lEz https://t.co/gMwN0RCFdN",,neu,neg
"1,63901212764527E+018",RT @marianasclaras: a leitura que eu mais gosto no curso de direito é o ofício da ufpe cancelando as aulas,,pos,neg
"1,63901071067094E+018","@taizfriando 13° andar do cfch, ufpe",,neg,neu
"1,63901040661721E+018","🎤 Katharine Silva, professora do Programa de Pós-Graduação em Educação - UFPE e Heleno Araújo, Presidente da @‌cnte_oficial.
📆 Sexta, 24/03, às 11h
📻 Na @‌radiouniversitariarecife FM 99,9Mhz.

Participe ao vivo em: https://t.co/7NwCEn6CzG

Não perca!",,neu,neu
"1,63900317352328E+018","aparentemente minha paixão platônica da ufpe tem um boyzinho, estou deprimido",,neg,neu
"1,63899759447838E+018","Quer me deixar triste sugira q eu coma qualquer prato principal com banana no meio (principalmente banana comprida que é mais doce ainda), mermao eu fico numa magoa pq eu nao consigo gostar 😭😭😭 o RU da ufpe me traumatizou d+ nessa experiência culinária",,neg,neg
"1,63899328103934E+018",Pegar tanajura na ufpe qm topa,,neu,neu
"1,63899283981099E+018","o uso de impressoras 3D, e duas conferências. A professora Ana Paula Paim (UFPE), diretora da Divisão de Alimentos e Bebidas, fala sobre a expectativa para o evento, e o professor Emanuel Carrilho (IQSC-USP), um dos conferencistas da 46ª RASBQ,

(2/3)",,neu,neu
"1,63899089806635E+018","bora ufpe, agilize ai, esperar até o dia 6 é lasca 😭😭😭😭😭",,neg,neu
"1,63898892807305E+018","RT @ftwjere: Registro de uma dia chuvoso.
📌CCSA, ufpe. https://t.co/s1YsXGxFP6",,neu,neu
"1,63898792203569E+018",o ódio que eu tô desse conic e da ufpe não dá pra descrever não,,neg,neu
"1,63898784121565E+018",documentos enviados! torcer pra tá tudo certo e eu conseguir minha vaga ainda esse ano no cav ufpe🤞🏻,,pos,neg
"1,63898478538836E+018","RT @theuscarrlos: Oficina gratuita de jogos teatrais no Instituto de arte contemporânea da UFPE lá na Rua Benfica.
Toda segunda, das 19:00…",,neu,neg
"1,63898309662315E+018","Eu e meus amigos na UFPE no jardim do CFCH desenvolvendo diálogos como esse logo antes de ir pra uma aula de antropologia na qual o professor passou 3h falando ""QUANDO EU ME OLHO NO ESPELHO EU NÃO ME VEJO"" https://t.co/vr8p7D3IJj",,pos,neg
"1,63898266146831E+018",RT @ezw1fe: eu vendo outras universidades já abrindo a segunda chamada da lista de espera enquanto a ufpe é só mês que vem 🤡🤡,,neg,neu
"1,63898222324743E+018",Por favor estudantes da ufpe criem um desse https://t.co/OF6YIb0GFm,,neu,pos
"1,63898067095649E+018","@claudferraz Bladimir Carrillo, meu professor de Microeconomia na UFPE. 👏🏽",,pos,neu
"1,63897188500101E+018",Hoje tem corridinha na ufpe. Quem vai???,,pos,neu
"1,63896808415217E+018",não mandarei os documentos pra reserva chamada da ufpe pois minha sanidade mental vale mais que isso,,neg,neu
"1,63896509053079E+018","RT @ftwjere: Registro de uma dia chuvoso.
📌CCSA, ufpe. https://t.co/s1YsXGxFP6",,neu,neu
"1,63896249338418E+018","Oficina gratuita de jogos teatrais no Instituto de arte contemporânea da UFPE lá na Rua Benfica.
Toda segunda, das 19:00 às 21:00.

A quem interessar, segue o formulário de inscrição: https://t.co/bmgA8YW4kg https://t.co/Ar3UkVpUtT",,neu,neg
"1,63895941836351E+018","Registro de uma dia chuvoso.
📌CCSA, ufpe. https://t.co/s1YsXGxFP6",,neu,neu
"1,63895748114869E+018",vou me matar na frente da UFPE,,neg,neu
"1,63894980459929E+018","Para estudantes, professores e pesquisadores obras de consistente valor acadêmico, resultado de recentes pesquisas realizadas no campo historiográfico, e textos clássicos já esgotados repropostos em edições revisadas e atualizadas. https://t.co/tNNwwUeWw1 https://t.co/zqLTB3NIrs",,pos,neg
"1,63894438187173E+018",vou mandar porra de documento pra bosta de ufpe n se dane fui botar esse prikito pra longe pra dar meu cu so se for,,neg,neu
"1,63894199156733E+018","RT @CLShenriqx: Odeio o sistema de envio de documentos da UFPE, juro. A vontade de matar quem fez aquele sistema. 
Mandei todos aqueles doc…",,neg,neu
"1,63894162965762E+018","Odeio o sistema de envio de documentos da UFPE, juro. A vontade de matar quem fez aquele sistema. 
Mandei todos aqueles documentos do caralho que eu me fudi pra arruma, pq teve docs que tive que ir atrás na puta que pariu, respondi tudo direitinho na calma de Jesus, pra quando…",,neg,neu
"1,63893989447425E+018","Hoje voltando do estagio peguei um bus que tinha umas meninas indo pro colegio, fazendo a maior algazarra, bateu na hora uma nostalgia de quando voltava da UFPE com as minhas meninas, indo p tancredo.. todo dia era uma aventura nova 😂😂😂😂",,pos,neu
"1,63893946701147E+018",Eu realmente fico com pena do povo da ufpe recife pq qnd chove lá é um inferno,,neg,neu
"1,63893804555344E+018",Deku está a cada semana mais derrotado skskskskksks a cara de quem parece q cursa química fazendo cálculo 2 na UFPE https://t.co/MQf2b6FSF7,,neg,neu
"1,63893787715634E+018",tchau ufpe até segunda 😝,,neg,neu
"1,63893589461395E+018","@Chimchim2Love @ctbstudies pagina do sisu ufpe, se chamada lista dos classificados",,neu,neu
"1,6389336346307E+018","Às 10h desta sexta (24), tem entrevista no BR-101.5! Desta vez, Gabriele Alves recebe a Pró-Reitora de Extensão e Cultura da UFPE, Ceça Reis, para falar da primeira edição do “Curta a UFPE”. 

Acompanhe no
https://t.co/Ekq2gEMrrn, na 101.5 FM ou no  https://t.co/UjAd4PUeHx https://t.co/nh2oxa20dE",,neu,neg
"1,63893211544934E+018",@imersonalama @partycularr UFPE né,,neu,neu
"1,63892741089565E+018",@dramaspriestess Mulher... ia a pé. É um pulo da UFPE pra caxangá 🗣️🗣️🗣️,,neu,neu
"1,63892140560443E+018",@andreltas Eu tava saindo da ufpe naquele dia 🥹,,neg,neu
"1,63892078800183E+018",RT @k_3ylla: A ufpe só funciona na base da pressão,,neg,neu
"1,63891379219619E+018",A ufpe só funciona na base da pressão,,neg,neu
"1,63891361203423E+018",@exuleticia @Estadao Por esses comentários que eu fico do lado da UFPE contra vc kkkkk,,pos,neu
"1,63891087107316E+018","@thiagoindi Kkkkkk o DCE da UFPE só existe em Recife, a última vez que vieram aqui em Caruaru ou sequer postaram algo sobre o campus aqui foi nas eleições pedindo voto",,neg,neu
"1,63890811717704E+018","vei a documentação foi aceita em tipo 5 min, é normal? eles realmente olharam? #ufpe",,neu,neu
"1,63890661527228E+018","pergunta genuína: meus documentos foram aceitos e tudo mais, se o prazo pra envio acaba no dia 28, a partir desse dia a ufpe pode  enviar algo sobre a matrícula? até pq no dia 6 vai sair a lista de quem entre no 1° e 2° semestre, a essa galera aprovada na lista de espera+",,neu,neg
"1,63890638643517E+018",eu nunca senti tanto ódio da ufpe quanto eu estou sentindo hoje,,neg,neu
"1,63890571054834E+018",vc sabe de apartamento que esteja para aluguel perto da UFPE ? (Pra um amigo e duas pessoas),,neu,neu
"1,63890569532316E+018",enfim enviei meus documentos para ufpe obg deus,,neu,neu
